,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.77,0.65,0.81,0.97,0.52,0.89,0.6,0.38,0.81
carabiner.csv,0.66,0.56,0.77,0.31,0.52,0.67,0.29,0.95,0.59
grisbi.csv,0.8,0.64,0.85,0.59,0.58,0.99,0.42,0.43,0.85
jmol.csv,0.64,0.58,0.99,0.49,0.49,0.37,0.26,0.41,0.75
minig.csv,0.53,0.49,0.71,0.49,0.97,0.53,0.48,0.2,0.55
mobicents.csv,0.63,0.98,0.6,0.44,0.36,0.48,0.44,0.27,0.53
x4x.csv,0.99,0.61,0.65,0.31,0.5,0.61,0.42,0.42,0.83
zabbix.csv,0.83,0.66,0.86,0.73,0.58,0.77,0.99,0.32,0.83
zxing.csv,0.72,0.65,0.52,0.67,0.53,0.82,0.47,0.5,0.99
