,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,97.5,89.5,97.5,51.5,1902.0,95.5
irrlicht.csv,97.5,99.0,97.5,1061.5,99.0,194.0
qedo.csv,136.0,99.0,64.0,382.0,98.5,98.5
qse.csv,97.5,99.0,97.5,221.5,99.0,372.0
toped.csv,97.5,93.5,289.5,766.0,99.0,95.5
truevision.csv,97.5,98.5,97.5,92.5,99.0,372.0
