,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.29,0.52,0.53,0.74,0.56,0.85,0.61,0.45,0.24
carabiner.csv,0.43,0.29,0.5,0.67,0.37,0.84,0.49,0.84,0.55
grisbi.csv,0.5,0.33,0.0,0.54,0.36,0.86,0.37,0.09,0.4
jmol.csv,0.0,0.32,0.73,0.68,0.47,0.48,0.54,0.17,0.46
minig.csv,0.65,0.69,0.0,0.28,0.73,0.0,0.6,0.06,0.66
mobicents.csv,0.68,0.67,0.17,0.62,0.54,0.6,0.72,0.31,0.7
x4x.csv,0.78,0.54,0.5,0.63,0.44,0.0,0.47,0.46,0.24
zabbix.csv,0.52,0.55,0.21,0.54,0.54,0.56,0.45,0.26,0.51
zxing.csv,0.56,0.52,0.44,0.67,0.45,0.44,0.46,0.21,0.8
