,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.38,0.42,0.37,0.44,0.55,0.29,0.35,0.59,0.37
carabiner.csv,0.31,0.36,0.46,0.38,0.37,0.27,0.48,0.44,0.32
grisbi.csv,0.34,0.37,0.33,0.43,0.34,0.28,0.33,0.4,0.36
jmol.csv,0.38,0.39,0.41,0.49,0.39,0.55,0.72,0.42,0.46
minig.csv,0.36,0.38,0.33,0.55,0.43,0.38,0.62,0.5,0.36
mobicents.csv,0.34,0.43,0.35,0.57,0.59,0.38,0.64,0.77,0.33
x4x.csv,0.45,0.46,0.46,0.42,0.4,0.38,0.7,0.5,0.35
zabbix.csv,0.57,0.54,0.96,0.52,0.45,0.45,0.81,0.83,0.39
zxing.csv,0.54,0.53,0.57,0.38,0.62,0.5,0.35,0.74,0.4
