,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.64,0.81,0.17,0.56,0.78,0.71,0.76,0.86
ibatisdb.csv,0.66,0.92,0.84,0.7,0.71,0.83,0.28,0.86
log4net.csv,0.81,0.79,0.85,0.12,0.71,0.87,0.89,0.77
ofbiz.csv,0.78,0.43,0.69,0.66,0.8,0.46,0.82,0.75
opensim4opencog.csv,0.58,0.81,0.7,0.44,0.54,0.54,0.79,0.85
openwbem.csv,0.5,1.06,0.51,0.92,0.78,0.8,0.86,0.72
power-architect.csv,0.89,1.0,0.44,0.81,0.95,0.68,0.69,0.23
x-ray-mule.csv,0.87,0.34,0.74,1.15,0.79,0.78,0.99,0.83
