,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.69,0.75,0.46,0.88,0.62,0.68,1.0
flexpay.csv,0.37,1.0,0.47,0.75,0.77,0.54,1.0
gabel.csv,0.46,0.17,0.36,0.88,0.54,0.32,0.8
genoviz.csv,0.31,0.62,0.37,0.75,0.08,0.16,1.0
img-browse-sort.csv,0.66,0.96,0.58,0.88,0.77,0.58,1.0
ontomorphtab.csv,0.63,0.91,0.71,0.88,0.85,0.65,1.0
passwordsafe.csv,0.49,0.43,0.6,1.0,0.62,0.74,0.8
