,f1,g,recall,precision,pf,wins
applet2app.csv,0.56,0.665,0.675,0.505,0.275,11
autowikibrowser.csv,0.5800000000000001,0.67,0.69,0.49,0.44,9
cities3d.csv,0.32,0.42500000000000004,0.385,0.32999999999999996,0.20500000000000002,2
firebird.csv,0.5449999999999999,0.585,0.72,0.445,0.425,6
hydrogen.csv,0.5549999999999999,0.0,1.0,0.405,1.0,1
lphant.csv,0.56,0.66,0.65,0.53,0.355,10
qgo.csv,0.56,0.58,0.925,0.44,0.73,5
quickfast.csv,0.42,0.53,0.73,0.425,0.46,4
rhex.csv,0.41,0.5,0.49,0.355,0.35,3
rocrail.csv,0.5549999999999999,0.625,0.64,0.45499999999999996,0.3,8
xined.csv,0.0,0.0,0.0,0.0,0.0,0
yield.csv,0.5800000000000001,0.68,0.835,0.43,0.5549999999999999,7
