,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.66,0.14,0.0,0.65,0.2,0.24,0.47,0.0
apolloplayer.csv,0.51,0.64,0.82,0.37,0.43,0.69,0.8,0.76
k3d.csv,0.47,0.1,1.0,0.28,0.06,0.81,0.0,0.0
kowari.csv,0.59,0.37,0.0,0.49,0.39,0.46,0.72,0.45
redshell.csv,0.28,0.37,0.0,0.0,0.74,0.47,0.32,0.43
rtb-team.csv,0.16,0.49,0.0,0.75,0.23,0.09,0.17,0.63
xreal.csv,0.1,0.2,0.0,0.38,0.26,0.39,0.31,1.0
