,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.25,0.51,0.96,0.74,0.39,0.67,0.48
amateur-scrolls.csv,0.29,0.34,0.26,0.22,0.97,0.36,0.3
arcallians.csv,0.25,0.99,0.38,0.6,0.63,0.56,0.54
gebr.csv,0.24,0.67,0.44,0.98,0.54,0.67,0.7
jfreereport.csv,0.94,0.39,0.39,0.3,0.22,0.17,0.06
kml.csv,0.28,0.45,0.51,0.66,0.51,0.99,0.56
multitude.csv,0.3,0.56,0.34,0.66,0.41,0.65,0.99
