,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.64,0.63,0.07,0.85,0.68,0.8,0.66
amateur-scrolls.csv,0.72,0.8,0.83,0.88,0.05,0.78,0.82
arcallians.csv,0.71,0.03,0.66,0.58,0.38,0.58,0.62
gebr.csv,0.9,0.79,0.62,0.03,0.7,0.82,0.75
jfreereport.csv,0.11,0.74,0.66,0.98,0.84,0.91,0.97
kml.csv,0.58,0.69,0.5,0.5,0.58,0.03,0.58
multitude.csv,0.56,0.66,0.72,0.52,0.74,0.73,0.02
