,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv
calcubetimer.csv,0.71,0.6,1.02,0.75,0.0
chaperon.csv,0.83,0.88,0.77,0.0,0.84
mule.csv,0.02,0.88,0.71,1.01,0.59
springside.csv,0.6,0.06,0.72,0.42,0.62
swtfox.csv,0.64,0.86,0.0,0.71,0.74
