,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv
calcubetimer.csv,0.65,0.46,0.31,0.07,1.0
chaperon.csv,0.63,0.6,0.45,1.0,1.0
mule.csv,1.0,0.46,0.42,0.0,1.0
springside.csv,0.68,0.98,0.39,0.17,0.96
swtfox.csv,0.65,0.28,1.0,0.08,0.94
