,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.13,0.13,0.46,0.51,0.62,0.23,0.92
encog-java.csv,0.27,0.29,0.33,0.82,0.56,0.14,0.7
h2database.csv,0.21,0.27,0.44,0.58,0.77,0.21,0.96
haphazard.csv,0.18,0.12,0.56,0.61,0.56,0.29,0.94
jaql.csv,0.16,0.21,0.48,0.64,0.6,0.18,1.0
raven-monitoring.csv,0.15,0.1,0.61,0.46,0.18,0.27,0.92
v8.csv,0.05,0.18,0.38,0.32,0.38,0.17,0.99
