,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.38,0.15,0.24,0.55,0.99,0.18,0.52,0.56
enlightenment.csv,0.63,0.36,0.27,0.99,0.45,0.14,0.6,0.47
ffigo.csv,0.46,0.36,0.28,0.57,0.58,0.0,0.99,0.52
ildjit.csv,0.07,0.96,0.07,0.05,0.05,0.0,0.03,0.05
jfreereport.csv,0.46,0.41,0.93,0.4,0.37,0.19,0.48,0.49
psycle.csv,0.99,0.4,0.24,0.67,0.57,0.12,0.67,0.7
wikipediardware.csv,0.74,0.34,0.24,0.71,0.69,0.17,0.74,0.97
wxjs.csv,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0
