,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.76,0.92,0.64,0.62,0.03,0.62,0.66,0.62
enlightenment.csv,0.58,0.65,0.63,0.03,0.85,0.71,0.57,0.72
ffigo.csv,0.71,0.63,0.57,0.61,0.67,1.02,0.03,0.7
ildjit.csv,0.97,0.07,0.94,0.97,0.97,1.0,0.99,0.97
jfreereport.csv,0.89,0.61,0.12,0.79,0.84,0.6,0.87,0.83
psycle.csv,0.03,0.71,0.79,0.71,0.85,0.83,0.59,0.62
wikipediardware.csv,0.52,0.78,0.99,0.82,1.0,0.87,0.77,0.08
wxjs.csv,0.99,1.0,1.0,1.0,1.0,0.0,1.0,1.0
