,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.52,0.05,0.25,0.36,0.17,0.13,0.24,0.52,0.71,0.49,0.0,0.3,0.47,0.27,0.62,0.45
customsagetv.csv,0.4,0.2,0.0,0.22,0.11,0.18,0.22,0.05,0.1,0.31,0.18,0.19,0.47,0.17,0.24,0.9
fluidium.csv,0.05,0.05,0.0,0.31,0.0,0.39,0.0,0.05,0.0,0.0,0.0,0.04,0.02,0.53,0.0,0.05
guineu.csv,0.73,0.33,0.0,0.09,0.38,0.3,0.48,0.26,0.41,0.42,0.67,0.0,0.26,0.0,0.49,0.83
inkscape.csv,0.56,0.64,0.0,0.0,0.21,0.18,0.73,0.49,0.37,0.61,0.25,0.0,0.32,0.58,0.23,0.48
mpqc.csv,0.38,0.14,0.12,0.0,0.26,0.58,0.26,0.45,0.36,0.38,0.52,0.32,0.34,0.52,0.33,0.39
nsis.csv,0.48,0.37,0.62,0.3,0.4,0.69,0.31,0.37,0.54,0.53,0.72,0.71,0.58,0.31,0.38,0.77
octave.csv,0.45,0.46,0.12,0.21,0.54,0.18,0.3,0.46,0.1,0.29,0.22,0.38,0.13,0.42,0.29,0.25
owfs.csv,0.58,0.46,0.71,0.56,0.39,0.37,0.64,0.49,0.69,0.61,0.31,0.56,0.57,0.49,0.52,0.43
owlib.csv,0.6,0.71,0.57,0.62,0.65,0.23,0.63,0.65,0.7,0.57,0.41,0.6,0.69,0.56,0.51,0.2
pamguard.csv,0.47,0.4,0.57,0.62,0.68,0.42,0.59,0.61,0.75,0.36,0.24,0.48,0.64,0.12,0.7,0.09
prelude.csv,0.0,0.09,0.83,0.55,0.35,0.38,0.24,0.38,0.57,0.48,0.0,0.69,0.27,0.64,0.13,0.55
robocode.csv,0.72,0.6,0.0,0.59,0.65,0.49,0.76,0.71,0.67,0.63,0.39,0.41,0.51,0.6,0.52,0.58
uwom-server.csv,0.27,0.37,0.12,0.31,0.53,0.45,0.58,0.39,0.67,0.7,0.36,0.58,0.13,0.53,0.37,0.2
zengine.csv,0.0,0.09,0.74,0.34,0.09,0.24,0.0,0.0,0.44,0.33,0.0,0.87,0.21,0.34,0.0,0.51
zildo.csv,0.67,0.6,0.64,0.54,0.49,0.33,0.56,0.4,0.64,0.44,0.25,0.59,0.7,0.33,0.57,0.8
