,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,1.0,60.0,11.0,0.0,1.0,0.0
ingex.csv,12.0,35.0,1.0,0.0,0.0,0.0
jgnash.csv,2.0,2.0,6.0,2.0,2.0,6.0
mp-rechnungs-und-kundenverwaltung.csv,0.0,30.0,1.0,1.0,3.0,4.0
openefm.csv,0.0,39.0,9.0,11.0,2.0,0.0
yarp0.csv,3.0,5.0,5.0,0.0,2.0,2.0
