,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.79,0.67,0.5,0.81,0.97,0.6,0.73
glelite.csv,0.39,0.42,0.36,0.29,0.47,0.4,0.49
moving-pictures.csv,0.51,0.43,0.81,0.52,0.98,0.56,0.59
plearn.csv,0.7,0.5,0.48,0.4,0.75,0.65,0.58
re2c.csv,0.74,0.83,0.92,0.5,0.58,0.65,0.59
rebecca-aiml.csv,0.96,0.0,0.39,0.48,0.61,0.67,0.82
xfce.csv,0.49,0.5,0.46,0.42,0.47,0.57,0.56
