,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.39,0.36,0.94,0.29,0.15,0.24,0.52
glelite.csv,0.0,0.0,0.3,0.13,0.05,0.0,1.0
moving-pictures.csv,0.59,0.27,0.23,0.97,0.17,0.44,0.0
plearn.csv,0.88,0.36,0.46,0.42,0.47,0.77,0.7
re2c.csv,0.39,1.0,0.38,0.57,0.5,0.81,0.39
rebecca-aiml.csv,0.23,0.2,0.57,0.34,0.51,1.0,0.31
xfce.csv,0.56,0.65,0.52,0.54,0.98,0.45,0.56
