,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.3,0.12,0.94,0.32,0.21,0.16,0.74
glelite.csv,0.45,0.19,0.69,0.65,0.82,0.45,1.0
moving-pictures.csv,0.45,0.14,0.27,0.98,0.23,0.33,0.88
plearn.csv,0.9,0.12,0.5,0.49,0.55,0.63,0.79
re2c.csv,0.4,1.0,0.46,0.55,0.59,0.72,0.51
rebecca-aiml.csv,0.27,0.29,0.62,0.33,0.59,1.0,0.41
xfce.csv,0.4,0.23,0.55,0.52,0.98,0.32,0.79
