,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.4,0.49,0.06,0.29,0.12,0.74,0.67
glelite.csv,1.0,1.0,0.92,0.97,0.99,1.0,0.0
moving-pictures.csv,0.71,0.92,0.31,0.0,0.22,0.77,1.0
plearn.csv,0.02,0.47,0.73,0.81,0.38,0.28,0.0
re2c.csv,0.15,0.0,0.15,0.55,0.29,0.17,0.0
rebecca-aiml.csv,0.09,0.0,0.69,0.58,0.34,0.0,0.0
xfce.csv,0.66,0.65,0.67,0.55,0.04,0.7,0.67
