,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.76,0.83,0.08,0.8,0.89,1.06,0.78
glelite.csv,1.0,1.0,0.92,0.97,0.99,1.0,0.0
moving-pictures.csv,0.73,0.98,0.86,0.04,0.88,0.88,1.02
plearn.csv,0.14,0.82,0.85,0.9,0.67,0.36,0.35
re2c.csv,0.68,0.0,0.68,0.67,0.6,0.27,0.66
rebecca-aiml.csv,0.82,0.83,0.74,0.89,0.62,0.0,0.74
xfce.csv,0.75,0.67,0.77,0.7,0.05,0.85,0.75
