,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv,elmo.csv,vapor.csv,nicepress.csv,etherboot.csv,gpac.csv,gebr.csv,libtorrent.csv,modellus.csv,ffigo.csv,mplayer-ce.csv,miranda.csv,jajuk.csv,autoopencas.csv,decidr.csv,columba.csv
columba.csv,0.3,0.56,0.83,0.33,0.38,0.68,0.49,0.63,0.39,0.1,0.68,0.32,0.33,0.98,0.55,0.62,0.54,0.29,0.52,0.22,0.23
