,f1,g,recall,precision,pf,wins
bacnet.csv,0.435,0.555,0.615,0.365,0.38,9
gamestone.csv,0.09,0.060000000000000005,0.05,0.195,0.17,1
gbif-providertoolkit.csv,0.425,0.51,0.54,0.355,0.495,5
heekscad.csv,0.47,0.63,0.6950000000000001,0.375,0.415,11
igarden.csv,0.435,0.44,0.395,0.435,0.2,8
levent.csv,0.0,0.0,0.0,0.0,0.0,0
lportal.csv,0.14,0.095,0.07500000000000001,0.5349999999999999,0.06,2
openmsx.csv,0.29,0.33,0.29,0.28500000000000003,0.295,3
owlapi.csv,0.47,0.45999999999999996,0.725,0.36,0.52,7
pnotepad.csv,0.44499999999999995,0.525,0.855,0.325,0.735,6
quark.csv,0.245,0.245,0.20500000000000002,0.635,0.08,4
xcsoar.csv,0.42000000000000004,0.5449999999999999,0.585,0.39,0.29500000000000004,10
