,recall,precision,pf,wins
avifile.csv,0.045,0.2,0.08,5
baadengine.csv,0.685,0.42500000000000004,0.495,14
bibedt.csv,0.42,0.615,0.21,18
cascading.csv,0.6,0.385,0.45499999999999996,10
chaosrts.csv,0.855,0.32,0.75,4
exl.csv,0.8,0.37,0.665,6
gnome-jabber.csv,0.8,0.32,0.765,3
gogoego.csv,0.33499999999999996,0.47,0.28,16
httpcontentparser.csv,0.1,0.35,0.08,12
impala.csv,0.4,0.32,0.515,2
jaxlib.csv,0.0,0.0,0.0,1
jgameai.csv,0.10500000000000001,0.41000000000000003,0.07,15
jhotdraw.csv,0.08,0.33,0.09,7
patterntesting.csv,0.64,0.44,0.445,17
pokeglobal.csv,0.645,0.395,0.525,8
snakeyaml.csv,0.335,0.435,0.33,11
unflobtactical.csv,0.405,0.435,0.355,13
werx.csv,1.0,0.3,1.0,0
zealos.csv,0.42500000000000004,0.375,0.34,9
