,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.04,0.84,0.81,0.5,0.85,0.58,0.72,0.91,0.69
azureus.csv,0.65,0.71,0.62,0.69,0.82,0.07,0.86,0.83,0.69
columba.csv,0.6,0.64,0.52,1.03,0.57,0.47,0.63,0.58,0.08
continuum-ide.csv,0.89,0.87,0.65,0.86,0.06,0.76,1.01,0.98,0.79
emulemorph.csv,1.0,1.0,1.0,0.0,1.0,1.0,0.68,0.83,0.91
factor.csv,1.0,0.97,0.96,1.0,0.96,0.86,0.74,0.09,0.96
pcgen.csv,0.77,0.81,0.02,0.86,0.72,0.52,1.0,0.66,0.8
stemkit.csv,0.8,0.97,1.0,1.0,1.0,1.0,0.0,0.89,0.99
utgb.csv,0.71,0.09,0.96,0.84,0.89,0.95,0.84,0.77,0.79
