,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.98,0.26,0.31,0.16,0.4,0.42,0.14,0.36,0.38
azureus.csv,0.38,0.42,0.51,0.14,0.25,0.95,0.09,0.38,0.4
columba.csv,0.4,0.5,0.58,0.0,0.54,0.52,0.18,0.74,0.96
continuum-ide.csv,0.15,0.24,0.46,0.07,0.97,0.3,0.0,0.05,0.3
emulemorph.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.28,0.14
factor.csv,0.0,0.06,0.07,0.0,0.08,0.23,0.12,0.98,0.08
pcgen.csv,0.26,0.33,0.99,0.07,0.34,0.49,0.0,0.5,0.27
stemkit.csv,0.26,0.05,0.0,0.0,0.0,0.0,1.0,0.2,0.02
utgb.csv,0.31,0.96,0.07,0.1,0.17,0.09,0.14,0.4,0.28
