,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.53,0.49,0.61,0.56,0.36,0.48,0.59,0.42
arcallians.csv,0.52,0.45,0.67,0.57,0.66,0.67,0.48,0.79
arianne.csv,0.48,0.42,0.5,0.48,0.36,0.38,0.46,0.44
cortex-vfx.csv,0.53,0.55,0.8,0.54,0.88,0.96,0.56,0.63
mbse.csv,0.56,0.49,0.47,0.47,0.49,0.41,0.62,0.45
multitude.csv,0.41,0.39,0.48,0.46,0.36,0.4,0.44,0.41
phonon-vlc-mplayer.csv,0.78,0.52,0.88,0.58,0.6,0.51,0.53,0.57
qgis.csv,0.73,0.51,0.6,0.62,0.0,0.0,0.47,0.44
