,f1,g,recall,precision,pf,wins
archive-crawler.csv,0.39,0.44,0.4,0.5,0.27,10
avifile.csv,0.26,0.3,0.35,0.33,0.25,3
baadengine.csv,0.44,0.31,0.98,0.29,0.87,6
gdis.csv,0.41,0.49,0.62,0.36,0.62,7
gogoego.csv,0.4,0.53,0.56,0.38,0.42,9
impala.csv,0.24,0.46,0.47,0.25,0.32,5
jgameai.csv,0.11,0.1,0.08,0.39,0.12,0
jhotdraw.csv,0.45,0.54,0.79,0.31,0.73,8
patterntesting.csv,0.46,0.17,0.96,0.3,0.96,2
pokeglobal.csv,0.33,0.38,0.74,0.27,0.69,4
werx.csv,0.46,0.09,0.98,0.3,0.98,1
zealos.csv,0.43,0.57,0.61,0.38,0.38,11
