,vxl.csv,extprosys.csv,taverna.csv,abbot.csv,jsecurity.csv,jnode.csv,freelords.csv,officefloor.csv,aufs.csv,bulmages.csv,matrex.csv,projectfactory.csv,coot.csv,jruby.csv,emono.csv
abbot.csv,0.0,1.0,2.0,0.0,27.0,14.0,1.0,175.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0
aufs.csv,0.0,2.0,7.0,1.0,5.0,32.0,3.0,47.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
bulmages.csv,1.0,2.0,3.0,0.0,3.0,9.0,1.0,79.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
coot.csv,1.0,0.0,2.0,0.0,3.0,1.0,0.0,105.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
emono.csv,1.0,2.0,2.0,0.0,10.0,1.0,0.0,80.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0
extprosys.csv,0.0,1.0,2.0,1.0,11.0,1.0,1.0,170.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0
freelords.csv,0.0,2.0,0.0,1.0,11.0,126.0,0.0,118.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0
jnode.csv,8.0,4.0,0.0,0.0,0.0,0.0,2.0,13.0,116.0,2.0,147.0,0.0,3.0,0.0,0.0
jruby.csv,1.0,6.0,0.0,0.0,24.0,80.0,0.0,241.0,7.0,100.0,0.0,1.0,1.0,0.0,0.0
jsecurity.csv,7.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
matrex.csv,4.0,2.0,0.0,1.0,0.0,17.0,0.0,16.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
officefloor.csv,150.0,186.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,2.0,2.0,1.0,76.0,0.0,0.0
projectfactory.csv,0.0,0.0,2.0,1.0,9.0,14.0,0.0,228.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
taverna.csv,0.0,1.0,0.0,0.0,1.0,5.0,2.0,76.0,116.0,0.0,1.0,0.0,1.0,0.0,1.0
vxl.csv,0.0,7.0,2.0,1.0,207.0,0.0,1.0,20.0,5.0,3.0,14.0,2.0,1.0,0.0,0.0
