,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.88,0.43,0.41,0.74,0.85,0.0,0.91,0.85,0.93,0.22
freedom-erp.csv,0.27,0.08,0.12,0.08,0.54,0.25,0.34,0.17,0.2,0.0
jahshaka.csv,0.42,0.27,0.61,0.63,0.34,0.25,0.69,0.68,0.54,0.54
jmoney.csv,0.58,0.29,0.15,0.79,0.52,0.0,0.27,0.54,0.54,0.38
reaper3d.csv,0.45,0.16,0.2,0.19,0.12,0.0,0.29,0.66,0.39,0.31
sblim.csv,0.41,0.92,0.85,0.18,0.14,0.25,0.27,1.0,0.82,0.26
swtfox.csv,0.26,0.8,0.76,0.4,0.23,0.75,0.51,0.64,0.46,0.85
tart.csv,0.61,0.16,0.8,0.26,0.55,0.75,0.01,0.14,0.21,0.33
