,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,0.33,0.25,0.96,0.39,0.59,0.65,0.02
gstreamer.csv,0.57,0.29,0.4,0.5,0.59,0.98,0.43
ifmo-game-1.csv,1.0,0.0,0.05,0.0,0.0,0.0,0.0
pi-qmc.csv,0.47,0.25,0.38,0.43,0.93,0.27,0.53
quarkplusplus.csv,0.17,0.93,0.42,0.27,0.37,0.53,0.31
xapian.csv,0.58,0.67,0.42,1.0,0.49,0.55,0.67
zemljanka.csv,0.05,0.0,0.05,0.0,0.0,0.05,0.98
