,f1,g,recall,precision,pf,wins
alpine.csv,0.54,0.5,0.83,0.45,0.79,4
badtrinity-zero.csv,0.42,0.38,0.64,0.37,0.33,3
bibletime.csv,0.56,0.66,0.7,0.5,0.46,11
critterding.csv,0.6,0.46,0.83,0.49,0.83,5
elateportal.csv,0.62,0.59,0.88,0.48,0.72,8
fmri-dmt.csv,0.48,0.48,0.63,0.4,0.7,1
ftm.csv,0.33,0.32,0.27,0.57,0.14,2
gusanos.csv,0.51,0.54,0.65,0.43,0.34,7
monetdb.csv,0.39,0.4,0.36,0.62,0.18,6
quarkplayer.csv,0.2,0.22,0.19,0.41,0.22,0
reactos-mirror.csv,0.58,0.67,0.75,0.57,0.46,12
sandiaportals.csv,0.52,0.63,0.73,0.47,0.42,10
xbplayer.csv,0.55,0.55,0.53,0.55,0.33,9
