,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.14,0.26,0.95,0.23,0.26,0.33,0.24,0.05
ctrlr.csv,0.0,0.14,0.93,0.21,0.38,0.56,0.22,0.26,0.27
empserver.csv,0.01,0.99,0.15,0.2,0.44,0.59,0.46,0.49,0.69
ffigo.csv,0.0,0.77,0.43,0.24,0.43,0.97,0.32,0.52,0.79
gmerlin.csv,0.0,0.21,0.13,0.17,0.98,0.16,0.4,0.38,0.14
skia.csv,0.01,0.3,0.14,0.31,0.3,0.13,0.93,0.48,0.1
wikipediardware.csv,0.0,0.52,0.28,0.3,0.5,0.74,0.52,0.92,0.99
zemljanka.csv,0.0,0.57,0.42,0.29,0.47,0.7,0.52,1.0,0.83
