,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.14,0.09,0.1,0.0,0.09,0.07,0.15,0.11,0.0
ctrlr.csv,0.06,0.12,0.03,0.12,0.41,0.3,0.37,0.33,0.43
empserver.csv,0.7,0.03,0.51,0.55,0.53,0.39,0.37,0.33,0.29
ffigo.csv,0.21,0.42,0.44,0.42,0.56,0.02,0.74,0.44,0.93
gmerlin.csv,0.54,0.21,0.12,0.31,0.0,0.11,0.28,0.0,0.07
skia.csv,0.31,0.3,0.32,0.2,0.2,0.2,0.02,0.11,0.0
wikipediardware.csv,0.87,0.88,0.69,0.85,0.8,0.82,0.91,0.78,0.07
zemljanka.csv,0.99,0.88,0.97,0.94,0.88,0.95,0.87,0.0,0.79
