,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.99,0.83,0.9,0.95,0.91,0.93,0.85,0.97,0.0
ctrlr.csv,0.97,0.86,0.95,0.94,0.54,0.54,0.77,0.97,0.92
empserver.csv,0.43,0.51,0.56,0.44,0.48,0.52,0.52,0.77,0.46
ffigo.csv,0.93,0.49,0.69,0.54,0.46,0.46,0.47,0.77,0.48
gmerlin.csv,0.44,0.92,0.89,0.71,0.61,0.92,0.59,0.6,0.75
skia.csv,0.62,0.67,0.68,0.7,0.76,0.93,0.59,0.62,0.5
wikipediardware.csv,0.37,0.4,0.57,0.37,0.38,0.38,0.38,0.43,0.46
zemljanka.csv,0.34,0.4,0.46,0.39,0.36,0.39,0.35,0.45,0.46
