,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.1,0.23,0.92,0.19,0.19,0.3,0.17,0.04
ctrlr.csv,0.0,0.1,0.95,0.23,0.46,0.49,0.25,0.18,0.21
empserver.csv,0.68,0.99,0.22,0.43,0.56,0.53,0.54,0.37,0.6
ffigo.csv,0.0,0.78,0.61,0.45,0.55,0.96,0.41,0.39,0.26
gmerlin.csv,0.0,0.17,0.12,0.28,0.98,0.11,0.43,0.28,0.1
skia.csv,0.92,0.25,0.17,0.42,0.29,0.1,0.92,0.37,0.06
wikipediardware.csv,0.43,0.34,0.43,0.46,0.52,0.49,0.33,0.55,0.99
zemljanka.csv,0.05,0.36,0.13,0.24,0.39,0.2,0.42,1.0,0.55
