,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.07,0.1,0.15,0.05,0.0,0.08,0.69,0.15
biodwh.csv,0.07,0.03,0.0,0.02,0.13,0.0,0.03,0.0
brlcad.csv,0.0,0.93,0.8,0.55,0.98,1.0,0.87,0.93
critterding.csv,0.79,0.5,0.0,0.61,0.56,0.55,0.68,0.52
jmri.csv,0.62,0.0,0.54,0.02,0.4,0.21,0.87,0.38
nabu-library.csv,0.11,0.48,0.76,0.64,0.28,0.13,0.0,0.56
popeye-chess.csv,0.22,0.27,0.27,0.0,0.46,0.29,0.08,0.38
yarp.csv,0.19,0.4,0.05,0.2,0.16,0.0,0.57,0.2
