,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.09,0.6,0.56,0.83,0.0,0.37
bwapi.csv,0.92,0.98,0.39,0.7,0.27,0.62,0.09
gisgraphy.csv,0.0,0.21,0.59,0.24,0.23,0.46,0.93
lite.csv,0.0,0.21,0.24,0.66,0.09,1.0,0.06
ontopia.csv,0.13,0.0,0.98,0.58,0.39,0.43,0.46
smartgwt.csv,0.81,0.6,0.23,0.93,0.41,0.53,0.57
