,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,61.0,0.0,0.0,23.0,0.0,55.0,0.0
bwapi.csv,18.0,0.0,0.0,1.0,12.0,10.0,1.0
gisgraphy.csv,61.0,0.0,0.0,96.0,6.0,2.0,0.0
lite.csv,61.0,1.0,0.0,2.0,12.0,0.0,6.0
ontopia.csv,59.0,1.0,0.0,103.0,12.0,4.0,0.0
smartgwt.csv,33.0,0.0,0.0,0.0,15.0,4.0,1.0
