,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1.01,0.93,0.58,0.51,0.2,1.02,0.69
bwapi.csv,0.3,0.03,0.9,0.63,0.93,0.61,1.02
gisgraphy.csv,1.28,0.85,0.5,0.89,0.83,0.86,0.09
lite.csv,1.0,0.87,0.82,0.39,0.95,0.0,0.97
ontopia.csv,0.97,1.0,0.07,0.75,0.88,0.88,0.86
smartgwt.csv,0.54,0.54,0.88,0.08,0.82,0.66,0.63
