,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.86,0.91,0.54,0.78,0.93,0.89,0.91
bwapi.csv,0.79,0.57,0.37,0.45,0.44,0.52,0.3
gisgraphy.csv,0.47,0.97,0.6,0.97,0.94,0.38,0.8
lite.csv,0.67,0.62,0.76,0.53,0.95,0.67,0.9
ontopia.csv,0.37,0.46,0.37,0.52,0.45,0.34,0.32
smartgwt.csv,0.65,0.76,0.75,0.57,0.72,0.56,0.47
