,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.59,0.79,0.73,0.75,0.72,0.97,0.66,0.04,0.62,0.85,0.76,0.79,0.65,0.77,0.76,0.76,0.45
checker-framework.csv,0.61,1.0,0.67,0.89,0.73,0.63,0.69,0.64,0.0,1.0,0.81,0.92,0.86,1.0,0.99,0.69,0.72
cme.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ctrlr.csv,0.93,1.0,1.0,0.74,1.0,0.6,0.81,1.01,0.93,0.96,0.75,1.0,1.0,0.19,0.78,0.94,0.6
fontforge.csv,0.89,0.66,0.7,0.88,0.73,0.63,0.81,0.81,0.5,0.08,0.82,0.65,0.87,1.01,0.8,0.87,0.19
gusanos.csv,0.52,0.68,0.83,0.64,0.51,0.72,0.62,0.6,0.43,0.87,0.54,0.54,0.48,0.89,0.0,0.6,0.78
jvcl.csv,0.93,1.0,0.31,0.73,0.91,0.86,1.0,0.97,0.79,0.88,0.88,1.0,0.94,0.95,0.99,0.79,1.01
kwave.csv,0.5,0.73,0.64,0.65,0.64,0.62,0.13,0.78,0.62,0.88,0.72,0.53,0.88,0.98,0.75,0.7,0.66
liferea.csv,0.6,0.75,0.72,0.65,0.56,0.08,0.82,0.58,0.49,0.68,0.73,0.46,0.72,0.95,0.7,0.61,0.69
lockss.csv,0.74,1.0,0.63,0.86,0.64,0.74,1.0,0.92,0.92,0.84,0.92,0.09,0.96,0.87,0.94,0.88,1.01
magicwars.csv,0.9,1.0,0.89,0.84,0.89,1.0,0.98,0.93,0.98,1.0,0.03,0.97,0.87,1.0,1.0,0.92,0.94
psrchive.csv,0.83,0.14,0.78,1.02,0.77,1.0,0.76,0.87,1.06,0.92,0.93,0.8,0.73,0.91,0.91,0.71,1.03
pydev.csv,0.68,0.58,0.69,1.01,0.65,0.8,0.71,0.85,0.63,0.6,0.73,0.63,0.75,0.96,0.84,0.0,0.52
sarasvati.csv,0.89,1.0,1.0,0.89,0.0,0.86,0.72,0.96,0.79,1.0,0.83,0.74,0.79,0.78,0.83,0.78,1.01
stuproa-cims.csv,0.91,0.85,0.99,0.83,0.61,1.0,0.59,0.78,0.47,1.0,0.85,0.79,0.05,0.83,1.0,0.83,0.85
thout.csv,0.14,0.62,0.66,0.89,0.66,0.79,0.6,0.69,0.88,0.7,0.73,0.76,0.73,0.71,0.9,0.6,0.43
zact.csv,1.0,1.0,0.61,0.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0
