,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.07,0.39,0.21,0.17,0.39,0.2,0.38,0.57,0.24,0.58,0.39,0.71,0.27,0.51,0.3,0.39,0.47
enzo.csv,0.23,0.67,0.75,0.96,0.95,0.51,0.79,0.59,0.28,0.91,0.94,0.31,1.0,0.93,0.83,0.91,0.78
hydrogen.csv,1.0,1.0,1.0,0.0,1.0,0.17,0.97,1.0,1.0,0.05,1.0,1.0,0.0,1.0,1.0,1.0,0.33
keyczar.csv,0.15,0.11,0.41,0.45,0.44,0.01,0.21,0.0,0.08,0.0,0.12,0.0,0.13,0.26,0.37,0.31,0.36
lphant.csv,0.31,0.63,0.79,0.11,0.52,0.4,0.45,0.69,0.12,0.33,0.27,0.13,0.13,0.56,0.41,0.46,0.27
lsb.csv,0.09,0.54,0.29,0.09,0.6,0.59,0.24,0.56,0.28,0.21,0.03,0.08,0.2,0.16,0.74,0.68,0.67
maya-work-in-progress.csv,0.65,0.53,0.66,0.19,0.67,0.56,0.64,0.74,0.64,0.6,0.48,0.23,0.4,0.62,0.61,0.79,0.55
mcore3d.csv,0.04,0.47,0.24,0.21,0.02,0.1,0.18,0.04,0.0,0.7,0.18,0.18,0.27,0.13,0.44,0.39,0.0
mscore.csv,0.52,0.6,0.65,0.49,0.31,0.42,0.71,0.84,0.24,0.7,0.67,0.7,0.27,0.79,0.54,0.59,0.47
natpad.csv,0.64,0.54,0.43,0.06,0.2,0.32,0.44,0.76,0.8,0.51,0.21,0.54,0.13,0.34,0.31,0.35,0.34
rocrail.csv,0.0,0.3,0.07,0.49,0.29,0.17,0.26,0.52,0.04,0.37,0.58,0.71,0.2,0.95,0.17,0.28,0.52
salasaga.csv,0.91,0.61,0.71,0.15,0.19,0.45,0.59,0.84,0.6,0.58,0.27,0.31,0.07,0.46,0.22,0.52,0.36
virtuoso.csv,0.01,1.0,0.96,1.0,0.82,0.91,0.97,0.21,1.0,0.44,1.0,0.0,0.2,0.93,0.91,0.99,0.09
xemeiah.csv,0.5,0.44,0.16,0.04,0.27,0.45,0.29,0.79,0.8,0.72,0.24,0.52,0.27,0.48,0.22,0.5,0.53
xined.csv,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.07,0.0,0.0,0.0,0.0
xtreemfs.csv,0.97,0.65,0.5,0.06,0.34,0.67,0.69,0.66,0.2,0.77,0.76,0.39,0.13,0.25,0.61,0.56,0.39
yield.csv,0.01,0.58,0.22,0.43,0.31,0.48,0.55,0.52,0.4,0.81,0.64,0.41,0.27,0.9,0.43,0.61,0.34
