,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.72,0.73,0.73,0.71,0.72,0.33,0.53,0.27,0.9,0.19,0.58,0.18,0.85,0.91,0.66,0.39,0.5
enzo.csv,0.44,0.68,0.51,0.41,0.6,0.19,0.45,0.26,0.92,0.13,0.4,0.28,0.76,0.76,0.44,0.22,0.4
hydrogen.csv,0.25,0.68,0.48,1.0,0.6,0.43,0.46,0.23,0.8,0.0,0.4,0.15,0.0,0.84,0.45,0.22,0.49
keyczar.csv,0.48,0.45,0.22,0.34,0.49,0.0,0.3,0.0,0.88,0.0,0.43,0.0,0.94,0.7,0.38,0.11,0.18
lphant.csv,0.33,0.71,0.52,0.76,0.67,0.25,0.61,0.26,0.94,0.26,0.64,0.33,0.89,0.82,0.62,0.36,0.63
lsb.csv,0.72,0.59,0.55,0.6,0.62,0.09,0.63,0.25,0.9,0.18,0.83,0.29,0.86,0.89,0.5,0.26,0.41
maya-work-in-progress.csv,0.32,0.75,0.56,0.74,0.66,0.2,0.55,0.26,0.82,0.26,0.53,0.28,0.85,0.89,0.54,0.26,0.5
mcore3d.csv,0.38,0.76,0.73,0.66,0.9,0.33,0.6,0.17,1.0,0.21,0.6,0.31,0.82,0.86,0.5,0.39,1.0
mscore.csv,0.16,0.73,0.57,0.54,0.77,0.24,0.53,0.26,0.93,0.23,0.45,0.19,0.84,0.87,0.54,0.31,0.53
natpad.csv,0.28,0.72,0.59,0.67,0.78,0.29,0.63,0.27,0.75,0.24,0.59,0.22,0.91,0.92,0.55,0.39,0.61
rocrail.csv,1.0,0.73,0.81,0.52,0.76,0.39,0.58,0.3,0.96,0.27,0.49,0.18,0.83,0.85,0.71,0.46,0.49
salasaga.csv,0.25,0.71,0.52,0.61,0.74,0.22,0.56,0.25,0.62,0.26,0.57,0.31,0.94,0.91,0.52,0.3,0.57
virtuoso.csv,0.75,0.68,0.49,0.41,0.6,0.15,0.46,0.43,0.8,0.14,0.39,0.0,0.89,0.85,0.45,0.22,0.65
xemeiah.csv,0.35,0.76,0.73,0.85,0.73,0.21,0.69,0.25,0.75,0.22,0.58,0.23,0.88,0.89,0.62,0.33,0.53
xined.csv,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.88,0.0,0.0,0.0,0.0
xtreemfs.csv,0.21,0.72,0.6,0.79,0.73,0.18,0.51,0.29,0.83,0.23,0.42,0.22,0.6,0.95,0.52,0.31,0.56
yield.csv,0.83,0.75,0.76,0.59,0.77,0.23,0.54,0.32,0.89,0.22,0.49,0.24,0.88,0.83,0.57,0.3,0.55
