,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.6,0.58,0.65,0.67,0.69,0.43,0.52,0.39,0.67,0.29,0.68,0.3,0.59,0.91,0.68,0.55,0.58
enzo.csv,0.48,0.67,0.64,0.57,0.74,0.3,0.57,0.38,0.86,0.22,0.57,0.4,0.86,0.65,0.58,0.36,0.54
hydrogen.csv,0.4,0.81,0.65,0.06,0.75,0.57,0.62,0.38,0.89,0.0,0.57,0.26,0.0,0.91,0.62,0.35,0.48
keyczar.csv,0.45,0.08,0.16,0.34,0.36,0.0,0.16,0.0,0.24,0.0,0.21,0.0,0.81,0.2,0.32,0.12,0.14
lphant.csv,0.39,0.72,0.66,0.6,0.68,0.38,0.69,0.4,0.61,0.34,0.68,0.34,0.51,0.59,0.71,0.52,0.65
lsb.csv,0.73,0.46,0.45,0.29,0.65,0.15,0.55,0.36,0.75,0.19,0.36,0.22,0.52,0.41,0.65,0.4,0.52
maya-work-in-progress.csv,0.47,0.75,0.69,0.76,0.75,0.33,0.69,0.4,0.76,0.4,0.64,0.36,0.77,0.93,0.67,0.41,0.62
mcore3d.csv,0.11,0.74,0.7,0.62,0.26,0.32,0.41,0.04,0.21,0.33,0.49,0.37,0.51,0.26,0.52,0.55,0.28
mscore.csv,0.22,0.74,0.71,0.66,0.74,0.37,0.68,0.42,0.83,0.37,0.58,0.32,0.58,0.92,0.64,0.47,0.64
natpad.csv,0.4,0.68,0.63,0.29,0.59,0.43,0.72,0.42,0.66,0.36,0.51,0.35,0.57,0.83,0.51,0.53,0.69
rocrail.csv,0.12,0.51,0.49,0.62,0.7,0.5,0.49,0.42,0.42,0.37,0.61,0.29,0.45,0.91,0.59,0.6,0.59
salasaga.csv,0.4,0.71,0.63,0.44,0.49,0.35,0.69,0.39,0.35,0.41,0.56,0.45,0.47,0.89,0.38,0.44,0.62
virtuoso.csv,0.12,0.81,0.65,0.58,0.69,0.26,0.62,0.47,0.89,0.19,0.55,0.0,0.66,0.91,0.6,0.36,0.37
xemeiah.csv,0.49,0.7,0.58,0.49,0.6,0.33,0.73,0.39,0.67,0.36,0.54,0.36,0.72,0.81,0.53,0.49,0.67
xined.csv,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.25,0.0,0.0,0.0,0.0
xtreemfs.csv,0.33,0.76,0.68,0.48,0.67,0.31,0.63,0.44,0.38,0.38,0.55,0.32,0.11,0.9,0.64,0.46,0.64
yield.csv,0.2,0.78,0.75,0.72,0.72,0.36,0.63,0.47,0.84,0.36,0.63,0.36,0.7,0.81,0.63,0.46,0.59
