,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.42,0.46,0.08,0.67,0.57,0.62,0.28,0.1
decidr.csv,0.6,0.46,0.6,0.39,0.82,0.59,0.41,0.78,0.48
glas.csv,0.61,0.52,0.62,0.32,0.69,0.58,0.58,0.72,0.62
hatari.csv,0.53,0.5,0.67,0.49,0.78,0.54,0.66,0.69,0.58
ltp.csv,0.31,0.43,0.6,0.56,0.79,0.56,0.49,0.52,0.41
net-snmp.csv,0.69,0.47,0.54,0.38,0.38,0.36,0.53,0.68,0.54
opde.csv,0.62,0.38,0.62,0.55,0.82,0.52,0.0,0.58,0.18
powerfolder-.csv,0.56,0.61,0.59,0.46,0.36,0.37,0.61,0.55,0.29
tcl.csv,0.43,0.42,0.51,0.47,0.72,0.46,0.71,0.49,0.55
