,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.52,0.38,0.04,0.69,0.58,0.69,0.17,0.05
decidr.csv,0.95,0.74,0.97,0.44,1.0,0.92,0.41,0.75,0.65
glas.csv,0.76,0.94,0.55,0.28,0.72,0.86,0.64,0.72,0.68
hatari.csv,0.61,0.77,0.69,0.76,0.88,0.64,0.9,0.86,0.86
ltp.csv,0.24,0.71,0.86,0.8,0.78,0.79,0.51,0.57,0.49
net-snmp.csv,0.73,0.58,0.52,0.52,0.27,0.38,0.62,0.9,0.86
opde.csv,1.0,0.48,1.0,0.52,1.0,0.65,0.0,0.46,0.11
powerfolder-.csv,0.63,0.65,0.55,0.72,0.26,0.33,0.77,0.55,0.22
tcl.csv,0.51,0.81,0.66,0.84,0.74,0.61,0.74,0.51,0.89
