,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.02,0.41,0.22,0.0,0.79,0.3,0.52,0.03,0.04
decidr.csv,1.0,0.62,1.0,0.44,1.0,0.83,0.6,0.22,0.71
glas.csv,0.57,0.7,0.19,0.27,0.81,0.75,0.55,0.35,0.35
hatari.csv,0.57,0.55,0.31,0.76,0.82,0.5,0.8,0.82,0.76
ltp.csv,0.27,0.66,0.83,0.58,0.43,0.72,0.55,0.8,0.6
net-snmp.csv,0.31,0.36,0.33,0.69,0.32,0.48,0.7,0.95,0.89
opde.csv,1.0,0.43,1.0,0.2,1.0,0.58,0.02,0.15,0.07
powerfolder-.csv,0.51,0.2,0.25,0.78,0.37,0.33,0.72,0.6,0.18
tcl.csv,0.71,0.85,0.75,0.96,0.68,0.7,0.35,0.74,0.91
