,recall,precision,pf,wins
botsnscouts.csv,0.68,0.73,0.33,15
bzbyte.csv,0.75,0.64,0.65,5
chrysalis.csv,0.69,0.74,0.44,13
dspace-gsoc.csv,0.7,0.72,0.51,9
fbmanager.csv,0.26,0.85,0.08,17
fityk.csv,0.76,0.66,0.58,8
fleet-simulator.csv,0.91,0.67,0.82,4
freenet.csv,0.81,0.64,0.79,2
google-caja.csv,0.93,0.67,0.86,3
k3b.csv,0.86,0.65,0.69,7
mediaportal.csv,0.25,0.78,0.1,16
myfaces.csv,0.56,0.76,0.32,14
onotoa.csv,0.41,0.6,0.61,0
paintown.csv,0.74,0.72,0.79,6
poormans.csv,0.3,0.73,0.19,11
sqlpower-library.csv,0.95,0.64,1.0,1
triplea.csv,0.72,0.74,0.46,12
xamj.csv,0.7,0.67,0.39,10
