,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.47,0.55,0.46,0.17,0.49,0.5,0.4,1.0,0.56,0.63,0.41,0.35,0.53,0.48,0.45,0.39,0.75
checker-framework.csv,0.58,0.58,0.64,0.33,0.49,0.45,0.63,0.42,0.93,0.35,0.53,0.46,0.55,0.22,0.34,0.62,0.0
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.09,0.0,0.0,0.33,0.11,0.27,0.15,0.05,0.1,0.05,0.35,0.11,0.02,0.92,0.29,0.0,0.0
fontforge.csv,0.51,0.51,0.51,0.32,0.49,0.66,0.29,0.52,0.63,0.97,0.48,0.57,0.24,0.22,0.58,0.56,0.82
gusanos.csv,0.67,0.55,0.62,0.54,0.77,0.6,0.51,0.6,0.59,0.56,0.64,0.66,0.52,0.41,0.98,0.58,0.0
jvcl.csv,0.17,0.0,0.84,0.17,0.11,0.0,0.0,0.05,0.18,0.0,0.1,0.0,0.09,0.0,0.0,0.32,0.45
kwave.csv,0.24,0.09,0.29,0.17,0.11,0.18,0.9,0.14,0.0,0.45,0.1,0.37,0.11,0.22,0.12,0.17,0.0
liferea.csv,0.39,0.25,0.5,0.17,0.31,1.0,0.0,0.37,0.59,0.44,0.3,0.41,0.18,0.0,0.32,0.54,0.0
lockss.csv,0.34,0.09,0.61,0.0,0.31,0.0,0.0,0.1,0.1,0.0,0.29,0.88,0.11,0.0,0.07,0.37,0.0
magicwars.csv,0.4,0.13,0.45,0.13,0.33,0.0,0.09,0.35,0.0,0.35,0.96,0.2,0.38,0.09,0.13,0.42,0.41
psrchive.csv,0.0,0.94,0.48,0.33,0.11,0.1,0.29,0.1,0.33,0.43,0.09,0.39,0.16,0.0,0.36,0.2,0.0
pydev.csv,0.37,0.09,0.53,0.0,0.49,0.43,0.23,0.2,0.77,0.49,0.28,0.64,0.4,0.0,0.31,0.95,0.75
sarasvati.csv,0.09,0.0,0.07,0.0,0.93,0.0,0.15,0.0,0.35,0.0,0.13,0.26,0.35,0.0,0.07,0.13,0.45
stuproa-cims.csv,0.32,0.21,0.05,0.47,0.58,0.0,0.58,0.55,0.75,0.0,0.43,0.68,0.94,0.6,0.0,0.57,0.51
thout.csv,0.93,0.25,0.62,0.33,0.41,0.56,0.35,0.33,0.52,0.2,0.28,0.64,0.29,0.5,0.3,0.56,0.44
zact.csv,0.0,0.0,0.07,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.02,0.0,0.09,0.0,0.04,0.17,0.0
