,openefm.csv,dsworkbench.csv,autofac.csv,haggle.csv,cuberok.csv,jgnash.csv,apertium.csv,gabel.csv,tmva.csv,azureus.csv,octet.csv,jchassis.csv,servicestack.csv,gephex.csv,wsmt.csv,coot.csv,icescrum.csv,synecdoche.csv,rcp-company-uibindings.csv,javaprofiler.csv
apertium.csv,0.27,0.31,0.06,0.17,0.23,0.41,0.0,0.24,0.15,0.38,0.1,0.11,0.04,0.15,0.47,0.14,0.47,0.16,0.3,0.08
autofac.csv,0.34,0.12,0.0,0.2,0.29,0.37,0.45,0.48,0.17,0.34,0.41,0.33,0.13,0.27,0.73,0.35,0.53,0.47,0.3,0.25
azureus.csv,0.04,0.12,0.27,0.05,0.0,0.17,0.22,0.18,0.07,0.0,0.12,0.12,0.0,0.02,0.13,0.03,0.19,0.07,0.0,0.0
coot.csv,0.31,0.38,0.33,0.32,0.57,0.66,0.22,0.71,0.3,0.44,0.8,0.86,0.39,0.63,0.73,0.0,0.16,0.53,0.6,0.53
cuberok.csv,0.13,0.75,0.52,0.39,0.0,0.43,0.34,0.41,0.28,0.71,0.75,0.18,0.41,0.24,0.57,0.38,0.62,0.37,0.3,0.61
dsworkbench.csv,0.1,0.0,0.09,0.24,0.14,0.25,0.41,0.33,0.32,0.22,0.1,0.09,0.09,0.05,0.3,0.22,0.53,0.14,0.1,0.06
gabel.csv,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
gephex.csv,0.45,0.81,0.45,0.61,0.57,0.57,0.57,0.87,0.65,0.56,0.61,0.15,0.85,0.0,0.5,0.32,0.66,0.47,0.7,0.83
haggle.csv,0.16,0.31,0.06,0.0,0.26,0.19,0.47,0.36,0.3,0.24,0.14,0.12,0.09,0.46,0.2,0.41,0.34,0.58,0.2,0.03
icescrum.csv,0.13,0.31,0.0,0.05,0.17,0.34,0.16,0.23,0.05,0.27,0.08,0.11,0.04,0.17,0.47,0.11,0.0,0.23,0.2,0.06
javaprofiler.csv,0.57,0.5,0.39,0.9,0.66,0.34,0.38,0.51,0.97,0.57,0.18,0.27,0.37,0.63,0.13,0.95,0.91,0.91,0.1,0.03
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jgnash.csv,0.1,0.19,0.0,0.1,0.11,0.0,0.0,0.13,0.1,0.06,0.12,0.02,0.0,0.02,0.2,0.11,0.41,0.02,0.0,0.06
octet.csv,0.15,0.5,0.42,0.61,0.4,0.76,0.47,0.53,0.52,0.67,0.0,0.62,0.41,0.37,0.57,0.73,0.69,0.51,0.5,0.64
openefm.csv,0.0,0.5,0.24,0.15,0.11,0.19,0.45,0.14,0.07,0.11,0.2,0.12,0.07,0.05,0.33,0.38,0.38,0.16,0.0,0.0
rcp-company-uibindings.csv,0.85,1.0,1.0,1.0,1.0,0.94,0.91,0.95,1.0,0.93,1.0,0.98,0.7,1.0,1.0,1.0,1.0,1.0,0.0,0.83
servicestack.csv,0.37,0.5,0.33,0.44,0.0,0.32,0.66,0.41,0.57,0.5,0.51,0.39,0.0,0.41,0.63,0.49,0.53,0.14,0.3,0.42
synecdoche.csv,0.69,0.75,0.58,0.37,0.71,0.67,0.36,0.62,0.23,0.52,0.61,0.42,0.59,0.37,0.37,0.43,0.44,0.02,0.4,0.61
tmva.csv,0.73,0.75,0.33,0.46,0.63,0.61,0.52,0.54,0.02,0.66,0.82,0.32,0.57,0.37,0.47,0.35,0.53,0.35,0.1,0.69
wsmt.csv,0.24,0.25,0.21,0.22,0.17,0.01,0.16,0.09,0.18,0.11,0.14,0.33,0.37,0.1,0.0,0.43,0.03,0.21,0.2,0.03
