,recall,precision,pf,wins
apertium.csv,0.355,0.575,0.165,18
autofac.csv,0.525,0.515,0.335,15
azureus.csv,0.16,0.56,0.07,17
coot.csv,0.52,0.495,0.485,7
cuberok.csv,0.545,0.48,0.4,11
dsworkbench.csv,0.175,0.41000000000000003,0.14,9
gabel.csv,0.005,0.25,0.0,3
gephex.csv,0.585,0.4,0.57,2
haggle.csv,0.38,0.515,0.22,16
icescrum.csv,0.24,0.5,0.14500000000000002,13
javaprofiler.csv,0.5449999999999999,0.435,0.505,4
jchassis.csv,0.0,0.0,0.0,0
jgnash.csv,0.19,0.71,0.08,19
octet.csv,0.555,0.44499999999999995,0.515,5
openefm.csv,0.24,0.5,0.14500000000000002,13
rcp-company-uibindings.csv,1.0,0.395,1.0,1
servicestack.csv,0.52,0.385,0.415,6
synecdoche.csv,0.585,0.45,0.48,8
tmva.csv,0.6699999999999999,0.5,0.525,10
wsmt.csv,0.14500000000000002,0.5349999999999999,0.175,12
