max_NPRM,NFix,total_NIV,total_NPRM,total_CBO,max_DeletedLOC,MNL,avg_NOC,max_NIV,avg_FANIN,total_ModifiedLOC,total_NPM,Buggy
8.074073174406639,8.0,3.963217595400187,8.081916445000436,0.7125175630395604,5.430071926415444,5.405495103088944,10.860550137333902,5.3122579792635465,6.0,6.927879266669466,9.0,True
10.0,4.494643799911224,9.0,10.0,10.0,4.243440053320247,9.0,9.0,10.0,4.216259652218115,4.155011021925135,10.810428019999035,True
9.0,8.0,9.480121228229095,9.0,13.465503419922406,9.489724595114048,7.0,8.484813401042908,8.789653256154077,3.068694312320575,10.596826580475579,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,7.0,9.0,True
10.242585631654428,11.501349155091672,13.072674876993613,10.564085293588107,11.602724782073487,10.342361244204486,11.78095257659594,8.780794365235511,10.569877566709211,7.223859449233693,12.380461917492564,9.0,True
10.0,9.017304275050604,5.041079261924611,10.0,8.678084568934835,10.008349245778785,10.5493102408598,9.0,8.389968022061732,7.857301541104437,8.0,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,7.0,9.0,True
10.0,9.194036076231743,9.0,10.0,10.0,10.681484753072667,10.648860102865838,9.0,10.0,10.23569842214373,11.380355362227284,9.0,True
10.0,9.018337438170144,9.0,10.0,10.0,10.369023758237608,10.35061349411186,9.0,10.0,10.324026038465322,11.372607001429614,9.0,True
8.148618659570731,8.0,5.100216743415235,8.433820711023966,10.0,9.0,5.636334349920514,9.0,6.291655921336806,3.975580674944924,9.186207593716908,9.0,True
8.173840673024953,8.0,5.600592457501786,8.044655090613755,0.094168476487134,6.368498201217703,9.0,9.0,6.42853332119199,6.0,6.232885075342107,9.0,True
8.522200766353842,8.0,4.032309550199424,8.95691080679512,0.0,6.362065716316282,5.839496567798006,10.345098764859355,4.972949815630258,6.0,2.2650633461605625,9.0,True
9.0,8.0,6.0,9.0,5.844824316355376,7.0,7.0,10.0,7.0,2.131814223526117,4.244081112580637,9.0,True
10.0,11.793939381418038,10.571207671449793,10.0,10.0,10.405834496183182,10.778452153115966,9.0,10.0,7.584085895324282,11.876213712794312,9.0,True
8.408499581051302,8.0,5.960923432165736,8.257851235508266,1.915032285046625,5.782296128076554,10.434062999896058,9.0,8.388915612677417,1.9216520971180104,6.36901186907946,9.0,True
9.0,8.0,7.9749550514746135,9.0,10.198728584316989,10.67615747396861,7.0,8.96496598985581,8.29791634307572,2.5685007807031894,10.93556910782926,9.0,True
8.7162090494478,8.0,3.78571121569724,8.812020268766677,5.47962804485518,6.937989581817348,5.812536686596944,9.0,6.55676363892753,4.829798986851405,8.0,10.369068795700517,True
8.174120533275401,8.0,4.853742117252054,8.713652870679045,2.2108374571068587,6.824714912916198,6.71319713085204,10.658516586713544,5.785553711695227,3.2946499458320133,3.1969352039350696,9.0,True
9.0,8.0,11.120764809883994,9.0,10.513284347107318,12.075091317850813,10.809077743183519,8.742482064554343,10.199035106495081,8.360872878407845,10.547786930577491,9.0,True
8.753016246478998,8.0,6.295618242709753,8.260946694240284,10.0,9.0,5.567485751285458,9.0,6.312708237469432,3.7566831393676017,9.586551790121588,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,7.0,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,3.624032078723962,9.0,True
9.0,8.0,7.634883184149777,9.0,9.641925573996875,7.0,7.0,8.055965598253575,8.736891112392854,7.191770497494036,7.0,9.0,True
9.0,8.0,7.29583478747243,9.0,5.287034739919914,7.0,12.277483934125893,8.392831880474954,9.066117065362265,1.1161107943394406,7.0,9.0,True
10.0,4.493528255250581,9.0,10.0,10.0,4.667981475657147,9.0,9.0,10.0,4.960409431206459,4.551950095812147,10.025150222767994,True
8.697991625258163,8.0,3.058253184528912,8.46834875571039,6.760039124851842,5.966216726506904,5.6478394348414565,10.650568075734475,6.943940124196537,11.348416096519276,8.0,9.0,True
10.0,8.0,7.416120398132612,10.0,8.28860498632489,6.311947487397697,9.0,9.0,10.0,6.0,8.0,9.0,True
10.355027528382394,11.545087590187524,8.140554290048607,10.51212535910677,10.356954904590056,12.130630362524611,10.812088919493272,8.82521065294607,10.770715197996411,9.550304191417666,8.628928540438885,9.0,True
10.881560653761913,8.0,9.80025903410105,10.995870500047799,13.722884554374652,7.0,9.81406655273153,8.884545855678446,10.708162391866377,6.0,8.551960060609279,9.0,True
8.214542716250492,8.0,4.313780587034037,8.520082939801974,6.281666934028364,6.704660820652765,5.745689616876922,10.814886750437957,4.348419721394883,11.627237357619443,8.0,9.0,True
8.318511146984928,8.0,5.519155868962702,8.8151527448602,10.0,9.0,5.863042035603906,9.0,7.796828519073201,2.1916608027278954,9.436546442981625,9.0,True
10.903536541228144,9.614883446003084,11.70494848902965,10.21885519547033,15.772808488774318,10.537455215057284,12.476920630916112,8.528598647011485,12.893367672839833,10.006954090334379,11.52648164080819,9.0,True
8.019782947421074,8.0,5.950153804346818,8.031652525999904,7.437293710397702,5.539180459578404,5.714182431395249,10.917708078096739,4.121629156994721,10.829628422734329,8.0,9.0,True
9.0,8.0,7.763281118808702,9.0,12.835722635333337,10.548437607912572,7.0,8.288715810108096,8.127154145228694,3.5597907232551025,10.741582018582728,9.0,True
8.657632201656824,8.0,3.0437444097006736,8.448033524937001,6.528768454497279,9.0,6.550319964632167,9.0,5.344260999165518,4.403946657608056,8.0,10.955287331564204,True
8.883190150457086,8.0,3.362780356255493,8.762228448901663,5.4013608104759285,6.998506606728405,5.376448565648968,9.0,4.698775478384265,4.632241509898748,8.0,10.363155353026817,True
8.390389125852243,8.0,5.825791356576852,8.993957515638398,8.103612372061487,6.390270825891493,9.0,9.0,8.6808892169705,4.23783833158364,8.0,9.0,True
8.502116603822852,8.0,6.349304500232806,8.269975659096643,3.403439912677147,9.0,6.567692791913597,9.0,6.640737209458601,7.5880708208556955,8.0,9.0,True
9.0,8.0,7.697178088414931,9.0,7.984602361063278,7.0,7.0,8.946422448736222,8.155058923856375,7.08204275938026,7.0,9.0,True
8.216487918499674,8.0,5.056583879065018,8.011582533772106,10.0,9.0,5.153560942495677,9.0,7.382295213807206,3.0454728610480353,9.610631596441568,9.0,True
9.0,8.0,7.88948841858578,9.0,9.101840574643143,7.0,10.075465070841306,8.433665362365534,10.129469350612762,4.6727212090009465,8.70172137097274,9.0,True
8.54540198918047,8.0,10.442480648869877,8.75575222877153,8.165991791596502,10.18716802993202,10.686361256217651,9.0,10.0,9.753335507787416,9.150560597660741,9.0,True
8.88967483230527,8.0,6.971832715579745,8.849987691933055,8.827792202021316,6.422509805983517,9.0,9.0,8.57821813661382,4.823137409851187,8.0,9.0,True
10.730882242681103,10.868762233543926,13.890754589550646,10.344205349596708,11.118439418088059,11.611125032148971,10.059536874274992,8.757025706385082,10.137572834555929,7.349207681451651,11.48616012043351,9.0,True
9.0,8.0,7.999175661712127,9.0,5.030276505393224,7.0,12.860254653012849,8.998925517942704,9.893983872062098,0.7819454852455738,7.0,9.0,True
10.0,8.0,5.046502537329442,10.0,3.6906271876856396,6.584580293990174,9.0,9.0,8.759827403935843,8.032297474406116,6.411973400748898,9.0,True
10.0,9.947095482049527,5.830247852131819,10.0,8.988776728193788,10.082749494404442,10.536971528421898,9.0,8.558628364108044,7.275491643526471,8.0,9.0,True
8.230593936534634,8.0,5.267820848701768,8.251888769178132,7.7075858209584185,6.169494890549325,6.916969502825971,10.863382815787727,5.046835148928263,11.068160053344133,8.0,9.0,True
8.533022391207833,8.0,9.0,8.928395619162643,10.0,5.826086313899462,9.0,9.0,10.0,3.6686131465053746,6.974408119822948,10.476018914556102,True
9.0,8.0,6.0,9.0,7.8573196049172225,9.474861335493738,7.0,8.479037069032689,7.0,4.081760013953456,8.510814720943685,10.398023108496147,True
9.0,8.0,7.547244079353252,9.0,13.84458590151181,7.0,9.232573842524456,8.673818257199038,10.128476924660532,4.953682312723015,8.080703649876455,9.0,True
10.0,8.0,7.650205296541623,10.0,8.82238495901882,5.835163602229618,9.0,9.0,10.0,6.0,8.0,9.0,True
8.44254274101836,8.0,9.0,8.224610754248209,10.0,5.595938990056997,9.0,9.0,10.0,3.805080480273083,6.750783823797908,10.483518160087725,True
9.0,8.0,8.807218078676287,9.0,12.202530404866243,9.364232754387174,7.0,8.535421128402009,8.933547462202585,2.8970368982127495,9.670760130933438,9.0,True
10.333033129418748,9.43362732504895,7.611971849056911,10.119534110124366,13.532766265943618,10.80101736790651,12.35698682676927,8.319096615216523,10.783064189197917,7.130070875591987,8.944300963856257,9.0,True
10.0,9.437778393614387,9.0,10.0,10.0,10.00942846015411,10.413778312059979,9.0,10.0,10.016119961957074,11.127937549044516,9.0,True
8.327988202784509,8.0,10.719451864332981,8.958261662013463,10.0,5.0302204879405625,10.468474943153488,9.0,10.0,9.693276726353293,8.0,9.0,True
10.0,10.140781825631308,10.477169886402557,10.0,10.0,10.252860600026038,10.186522498895943,9.0,10.0,7.347327060654901,10.132291917272342,9.0,True
10.0,11.522586574528772,10.229098472644754,10.0,10.0,10.209855275856894,10.653858663790519,10.78783062444964,10.0,9.777589123542352,11.751500724711054,10.812453643465478,True
9.0,11.10892299615158,9.47377029062355,9.0,13.056215792834767,9.753925860281171,10.628278225244406,10.0,12.389044786900152,13.738944916198509,10.29846460017828,10.240931814198332,True
10.019954958127567,11.850091683521065,10.995215181721496,10.198812178866358,12.247097737929861,11.35172652454063,11.88997090510898,8.850583362559256,11.720068255391677,11.457767314721012,12.776134147550104,9.0,True
8.176152400896552,8.0,5.792048479721227,8.88203242764921,10.0,9.0,6.818964530869933,9.0,6.875790953019095,3.9745222552672574,9.318642162093877,9.0,True
9.0,8.0,10.451193959960833,9.0,14.771579508163384,7.0,11.123531618529583,8.026513523527612,12.301196865491137,9.633859938942932,8.821807520913856,9.0,True
8.777533548643266,8.0,5.846405359033561,8.611367575035288,3.9474308849210753,6.199743662205092,5.5896045947390345,10.952803741220704,5.198067887095245,2.809100649163492,3.668714432669889,9.0,True
10.390320562466819,8.0,7.691114158892157,10.171909365589423,11.403003916736875,7.0,10.061301382115857,8.887067145670557,10.96143669186003,2.257528784728329,8.552908827054344,9.0,True
10.79819685544667,8.0,10.04660248752198,10.785812206607776,13.851980657466262,7.0,12.419603474802292,8.857670282313704,12.691520017684274,7.325502969317726,7.0,9.0,True
10.0,9.87772440326465,5.719376043696389,10.0,8.512235364943793,10.672237732065716,10.207680239753492,9.0,8.389013719817193,7.094665910754077,8.0,9.0,True
10.295640783208578,8.0,7.661329960257961,10.950832738976924,5.225495966486011,7.0,10.392795967320982,8.77100492059537,10.584682682208319,9.233852373500238,7.0,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,4.717636518781864,9.0,True
8.809893343385896,8.0,6.78418798049334,8.992236845069245,3.2768185264395284,5.560873189639126,10.647261331304295,9.0,8.911922130239612,0.1478861519330259,6.197022428117844,9.0,True
10.0,10.951035637199016,10.612313288436782,10.0,10.0,10.177446200750255,10.678594015162389,9.0,10.0,11.024847460596952,10.760017926202469,9.0,True
9.0,8.0,9.145919824914234,9.0,11.262878057517248,7.0,11.140591500890205,8.888483050852505,9.899386467169489,4.108183971538595,7.0,9.0,True
10.0,9.620443105544773,9.0,10.0,10.0,7.512197984962666,10.716689156643708,9.0,10.0,6.0,8.0,9.0,True
10.235759326917217,8.0,10.089488711405897,10.268898418893375,14.269544274007297,9.996960843986432,9.785315192034297,8.362239812494476,10.482805490309056,6.0,8.995790018489386,9.0,True
8.740291616413874,8.0,5.120511160308746,8.822361760394225,8.723809646837765,6.3063009017765,9.0,9.0,8.014083698410918,4.194788349786619,8.0,9.0,True
8.412245833995463,8.0,4.649223072145758,8.95601220290361,6.755535728418689,5.550989958943436,6.92893977782353,9.0,6.8963982533096315,7.5769875001458695,8.0,10.938882352450028,True
10.0,8.0,5.444672696527963,10.0,8.034283485463176,6.044967061751065,9.0,9.0,8.805046973955283,4.103538039930783,8.0,9.0,True
8.555469795173607,8.0,6.465615015604959,8.161809419808264,2.1205343855275354,5.36815442268478,9.0,9.0,6.8034554199007005,6.0,6.611486746636959,9.0,True
10.0,10.04153148720923,10.644972193488874,10.0,10.0,10.146590195422064,10.193038247602788,10.386894353455444,10.0,9.899164621250744,11.060504221154826,10.199160366182115,True
10.09523378643203,8.0,10.818958098918408,10.510658080288634,11.268004375033605,10.296260694851275,10.519000218346028,8.746762490640219,12.355728541692086,6.0,8.3191563842473,9.0,True
8.441575151090776,9.856468022208976,5.760687507232292,8.076150917354603,6.352367419255662,5.793942574450813,5.159372421471585,9.0,8.478091943444984,0.43074522192431974,8.0,9.0,True
9.0,9.66794237322833,10.091786407906532,9.0,9.42552615559402,10.518455748448382,12.525222999099242,8.465856764484627,12.094648377233632,9.442211750031033,8.351001229888038,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,4.318799578630466,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,4.236658761160584,9.0,True
10.829018526261617,10.516400154150379,11.72931792613836,10.39827915793039,13.14815424081172,11.89384282785229,12.751171636233131,8.296369782090592,10.86083932030805,7.877695201644687,10.905979832783846,9.0,True
10.857947979725768,8.0,8.02575880373027,10.556117720095372,13.085020957006055,7.0,10.519129406049968,8.696238495430253,10.342729274696165,6.0,8.589166871410871,9.0,True
10.0,11.871660868685268,7.574938135634131,10.0,10.0,10.480500542619575,9.0,9.0,8.513685229983484,9.99229273185375,8.0,9.0,True
8.159611156899253,8.0,4.95832306994869,8.563946896759118,3.876619424224303,5.3448067135905655,6.514475544191176,10.007946934062305,5.393740898485457,2.9369502617013388,4.691771222542027,9.0,True
10.0,3.1940018539079995,9.0,10.0,10.0,1.936111015573391,9.0,9.0,10.0,4.907114745200255,5.708008614429928,10.392850054940036,True
8.843466333601494,8.0,10.965512197632084,8.840797100752212,10.0,6.977759508751308,10.067456741797223,9.0,10.0,9.816655285518852,8.0,9.0,True
10.0,9.679544426943902,5.949621438031152,10.0,8.346438676348237,10.991137236412483,10.632676867925657,9.0,8.770789356288057,7.601296983492024,8.0,9.0,True
10.536421372392496,8.0,11.869499067428343,10.392058892467219,11.303502478368943,7.0,12.733362156628555,8.222934568985332,11.214731358810884,7.596196059305236,7.0,9.0,True
9.0,8.0,13.167661515876265,9.0,10.443356845643805,7.0,12.054834104388428,8.416416423190682,12.5531241559307,9.554668498786933,8.459481780866039,9.0,True
10.93042899352971,11.009200785342191,13.36082482301747,10.81088787685622,11.28276958522691,10.084951558130765,10.785288709145297,8.827751477996152,10.900606156623288,7.623548136015009,12.513757446993113,9.0,True
8.208027052243635,8.0,6.414593400723626,8.217662984569126,8.68928458424123,5.324621112092258,9.0,9.0,8.978040280754355,4.682792112838876,8.0,9.0,True
9.0,8.0,9.237596657667288,9.0,11.245788645499232,9.083269308766045,7.0,8.58703753288197,8.763222106902749,3.5220935562594975,9.649762380102997,9.0,True
9.0,8.0,10.250525935373487,9.0,12.82816237100557,10.48819395438355,12.605103916260344,8.971883926758743,11.390902125445564,8.327782920113325,10.877492024953348,9.0,True
8.606855399709511,8.0,6.43704288104461,8.652999835335581,3.862999720941482,9.0,5.4125329802847615,9.0,7.502792475936563,7.101982272762671,8.0,9.0,True
10.855733686562802,10.361367684452167,11.814375795710749,10.447566101543572,14.51615095159002,10.486533807691565,12.902155482250764,8.68633363739402,10.175379281123012,7.58746428374625,12.056555954865221,9.0,True
9.0,9.892522092226752,7.115367986853363,9.0,11.992037945918398,7.0,7.0,8.378175120197257,10.207552766190734,0.08642796539566522,8.56115676035644,9.0,True
10.0,11.414941184775648,7.113100805463558,10.0,10.0,10.129302554633192,9.0,9.0,8.745277542283802,8.227880189427683,8.0,9.0,True
10.0,8.0,9.0,10.0,8.065031176416001,6.960566557726027,10.382903676167373,9.0,10.0,7.066881872797967,6.718381113018376,9.0,True
10.320435906785129,11.402338443299278,12.983663398277306,10.174398809985371,12.304069910559424,10.019618158393765,11.518897711265216,8.916749722230993,12.839494059221341,7.8866903755945446,10.322828015539887,9.0,True
10.789799422908818,9.460009121810794,10.756063772588362,10.701974608302129,11.386843246658833,10.85413928264788,12.397471022370516,8.431938394433427,10.496363950791268,9.197044988662142,10.974544232447213,9.0,True
8.764331406168445,8.0,7.6547078298,8.119924056710124,7.373774896203955,6.537132267248515,10.585219384188429,9.0,8.23171225634567,4.09261351520113,6.659813199638942,9.0,True
10.0,8.0,9.0,10.0,8.925592481560798,5.8594041912194434,10.914376242313821,9.0,10.0,7.5569687164146355,6.641390473827317,9.0,True
10.42995742493263,9.46181854181081,10.875456476838052,10.716768482901212,13.353267292572259,12.119975407353614,10.79998006620791,8.772235613934825,12.894895310950439,9.603499317292249,11.492021663282982,9.0,True
10.3300388544757,9.972634516989725,9.036671494401372,10.179670507429611,13.420458426309787,8.324113869457697,12.287235281287876,8.113037761603193,11.417447656633039,6.0,8.516752482967167,9.0,True
10.199384902040833,8.0,11.58846143319486,10.15182954776954,13.914021996115887,7.0,11.93524220384021,8.345493374031783,12.66941737334814,7.174699920170135,7.0,9.0,True
10.216331343415964,8.0,9.135622340825202,10.812069702971579,14.805367797186266,9.428458656082036,10.208324486281121,8.325766571390702,10.02031245098211,6.0,8.01511229251453,9.0,True
8.932887252297055,8.0,7.495304327694012,8.560278988463443,10.0,9.0,5.7532429925293584,9.0,7.761108101701402,2.511144729709277,9.578712089943593,9.0,True
9.0,8.0,12.06240008285504,9.0,11.441363420835195,7.0,10.7215219702619,8.307017968036195,11.457787235451228,8.147044560221667,8.506027852070998,9.0,True
10.540292121779887,11.48689897813482,13.035264425791546,10.76209047289898,15.942361232747784,11.121101122881752,12.633857202082748,8.006496181996381,11.583403320676403,10.877686860395007,11.125359671917986,9.0,True
10.735418737101494,8.0,11.816421511301263,10.437306324890008,10.290278159745174,10.738171799351184,9.41802709700826,8.694021719252444,11.288811932481597,6.0,8.394207967787146,9.0,True
9.0,8.0,7.343726769918745,9.0,5.353124256113889,7.0,9.469574314307305,8.945403066882726,8.874416320773525,6.0,7.0,9.0,True
8.09864817386728,10.548008553432657,10.080154768087233,8.8086502759559,10.0,10.097608063327383,10.870120250285199,9.0,10.0,6.0,10.313659886208333,9.0,True
8.808780957840805,8.0,3.2719546546476965,8.744704351895288,4.854296707500325,6.187735733799311,5.517183564757783,9.0,4.675180538055856,4.205755252454598,8.0,10.202710146542318,True
10.0,8.0,5.60943605402302,10.0,3.151900871845323,6.453487705322191,9.0,9.0,8.331144660485565,8.488626840161512,6.674611827432653,9.0,True
9.0,8.0,6.0,9.0,8.427283996729525,7.0,7.0,8.062022657177714,7.0,4.207121613735872,8.837741396622839,10.451464754859876,True
10.0,10.375382133150817,7.203255991580223,10.0,10.0,10.825476982421039,9.0,9.0,8.053344796842447,8.11568747482654,8.0,9.0,True
10.0,10.803537402872305,10.471148800636913,10.0,10.0,10.1983506130013,10.680472510569285,10.098468372331158,10.0,8.709802038853688,10.467031900990534,10.459211873270924,True
9.0,9.402910814340947,11.930646812528641,9.0,10.252406116013022,10.076970231639848,12.121673007378943,8.097155180153612,11.800860923172856,9.007375425856093,8.484963401926091,9.0,True
8.086584169100458,8.0,3.4743427825217417,8.453695790245842,3.2670337368119395,6.32246408699664,5.897684334854434,10.833125513650419,4.005136144872358,2.2393299300906975,2.798840616129391,9.0,True
8.76680715844421,8.0,7.081721326406893,8.302017653596128,7.223911317265435,6.364686411361776,10.584322688809007,9.0,8.73421610814933,4.318963690226666,6.875158684291544,9.0,True
9.0,8.0,10.29959785750514,9.0,14.943766755598109,7.0,12.16801763996577,8.333726739219088,12.318403702620497,9.88535866439777,8.102307706466847,9.0,True
10.421780481224406,8.0,7.301966360032824,10.36471430947971,12.439125239786385,7.0,9.701742771500728,8.107103155988879,9.286240393235545,4.292339279147751,8.275272844175946,9.0,True
10.0,8.0,9.0,10.0,8.814340665090729,5.248164876746152,10.004563266523117,9.0,10.0,7.730067282803821,6.902667100053565,9.0,True
8.416631979002805,8.0,5.9230091203533055,8.73768309704071,5.546396952651732,5.6668696529466605,5.041160870788886,9.0,7.985307703006808,7.342072850041152,6.513745454280794,9.0,True
8.808444180915245,8.0,6.799126608140685,8.240194413477349,8.413086189528803,5.922842284536384,9.0,9.0,8.049124602293471,4.548678975129607,8.0,9.0,True
8.449854825747005,8.0,6.388858476550754,8.345371304221308,8.90317738986515,5.367781586021956,9.0,9.0,8.754146657699833,4.756064178394614,8.0,9.0,True
8.821198297034119,8.0,6.572808678978806,8.637929931969243,2.9226009307224525,5.2480140296873605,10.790525382019604,9.0,8.03002336167121,1.2979771487256315,6.413276019912045,9.0,True
10.0,8.0,9.0,10.0,8.639857678751591,5.119257453543291,10.826882434815746,9.0,10.0,7.058523282900297,6.923167553595573,9.0,True
8.0160959791567,8.0,5.536749333373804,8.445649612384473,1.2673405937301103,6.709660503337968,9.0,9.0,6.841819844106608,6.0,6.820825662522522,9.0,True
10.0,9.272849378481306,9.0,10.0,10.0,7.45649294096034,10.884286048204636,9.0,10.0,6.0,8.0,9.0,True
9.0,11.272526717637977,11.326697717588262,9.0,14.76963968184301,10.999852712566854,12.56623182951648,10.0,12.402974671610352,12.73016066693351,11.772627827874825,10.411930226162992,True
10.0,9.397570465893553,9.0,10.0,10.0,7.847707393773297,10.93830287273122,9.0,10.0,6.0,8.0,9.0,True
8.395025189178543,8.0,5.639087868016586,8.5403078768084,0.2896273046502231,9.0,6.513076401112537,9.0,6.872842601092063,7.870796683495347,8.0,9.0,True
8.348219351949504,8.0,9.0,8.460524181673112,10.0,5.97612866606941,9.0,9.0,10.0,3.9008268776127313,6.1415929103125215,10.59117472623295,True
10.0,9.670293399900673,5.972448072116067,10.0,8.376322398878534,10.214129064489798,10.353463495717593,9.0,8.20769657187065,7.247441559085377,8.0,9.0,True
9.0,8.0,7.633569394336564,9.0,9.46075468473863,7.0,9.424340845384698,8.350827936263729,9.040744519595759,4.909780468662724,8.62985128081757,9.0,True
8.446146093131432,8.0,6.440721077929666,8.667855143857649,10.0,9.0,6.434911457664657,9.0,6.562701773384373,3.6394274071513397,9.923290470241213,9.0,True
8.01012729415007,8.0,9.0,8.530948055643847,10.0,6.6514293774469095,9.0,9.0,10.0,3.1086148191447127,6.899192649196829,10.099288396437544,True
9.0,8.0,10.610583650041978,9.0,10.248415163434045,7.0,11.903218454354985,8.696022732591796,11.63990276999469,8.81841023440078,8.508651684556572,9.0,True
10.0,8.0,6.015638302017836,10.0,7.15773671375203,5.8874368508882835,9.0,9.0,8.604791137391597,2.942830995521783,8.0,9.0,True
8.046960352100065,8.0,5.087718943567553,8.054015912670035,4.904732106581868,5.028052607133861,9.0,9.0,6.163663158025754,6.0,6.937915750263345,9.0,True
10.53265741288514,9.150196891295328,11.61352812613898,10.07880814198044,14.875024373775439,12.876532380571831,10.426738589768648,8.352580246249131,12.875318040623759,11.982389603764847,11.191513274791818,9.0,True
10.0,8.0,5.419550267728126,10.0,3.0095107559149925,6.536630441727567,9.0,9.0,8.442504328377158,9.074590039171236,6.2800511353892015,9.0,True
9.0,8.0,7.4645122415636855,9.0,15.768693555244916,9.337436520120146,7.0,8.860928184938885,8.75008786439354,2.983609469325542,9.980511307147284,9.0,True
10.0,8.0,6.103291576932411,10.0,6.134087837633493,5.604291338596566,9.0,9.0,8.82085966703517,2.3663454575783573,8.0,9.0,True
8.392784993290006,8.0,6.925063720583792,8.518549520782393,10.0,9.0,6.4599199156923115,9.0,7.979847926248592,2.622269392624503,9.913199144668408,9.0,True
10.670623726677768,8.0,8.453077838506022,10.809820048814109,10.99293625866851,7.0,10.769151349340286,8.361290897040313,12.900012270616422,6.0,8.410872695240188,9.0,True
10.0,8.0,6.051347217244897,10.0,8.367055125811692,5.535567720830706,9.0,9.0,8.56451668567008,4.39943157735091,8.0,9.0,True
9.0,9.712587916152664,11.519817145726236,9.0,9.730688414760273,10.152339803912358,11.386517846201036,8.406811035719507,12.649022959867278,11.157642015615847,8.614091939928745,9.0,True
8.880639113322987,8.0,5.312124492954396,8.418035380244406,3.134236031810453,5.533323171685063,10.823550990698912,9.0,8.783817248947237,0.28683406594462735,6.173816807160901,9.0,True
9.0,8.0,6.0,9.0,9.731492817418868,7.0,7.0,8.601980799753747,7.0,7.8195474317308875,8.284191548516265,10.442021198064957,True
10.0,10.677969089358893,10.03243441622899,10.0,10.0,10.106889327141884,10.355162239236666,10.757711443096785,10.0,8.906411394110226,11.709792802717429,10.998689091709362,True
8.033747775717226,11.88624937675568,9.0,8.679572666984935,10.0,9.0,10.050109423104711,10.484613373166129,10.0,13.40904612031079,11.812755610986322,10.68257244958911,True
8.84074636238762,9.544830995377819,9.0,8.498346694830861,7.240514572300809,9.0,10.438296032498455,9.0,10.0,11.901180682037609,8.0,9.0,True
10.0,8.0,5.972751003434791,10.0,3.337007303123929,5.1973567596995665,9.0,9.0,8.47628025423431,8.676069580421293,6.126971596255363,9.0,True
10.149204440325093,10.069895442630573,12.472249341764885,10.370664744044234,13.167481730987046,12.557013815460177,10.650243430724661,8.005182034712668,10.313279955393416,7.878512100780108,11.969728621692925,9.0,True
10.0,8.0,6.210849127733855,10.0,8.501101464873592,5.113250328817694,9.0,9.0,8.020561081459158,4.486116223418757,8.0,9.0,True
10.668212705917664,9.001638132531806,9.454878587620245,10.241102651812835,14.673232786949265,12.727756825581148,10.334049059444567,8.894776490115058,11.29557319530666,11.538367041156434,11.735161115583125,9.0,True
10.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,6.0,8.0,9.0,True
8.74078839086693,8.0,6.016380864697295,8.780626237025418,10.0,9.0,5.806037778413856,9.0,7.918073377486348,3.698250178896828,9.034285383743724,9.0,True
10.375102935083843,11.651332743508169,12.760462537417595,10.908334224714583,14.71291592085745,12.838099252057782,10.413175762344952,10.0,10.458278442458813,8.086735641114018,10.736393522704343,10.326779072664154,True
10.69896294689002,9.265158989043767,7.845264846128764,10.275418455925346,11.30312524178381,10.036780276717838,11.70650864608158,8.240632912757182,10.796330305514628,7.676063126431662,8.554969194443501,9.0,True
9.0,8.0,7.202881465409744,9.0,11.770260245585714,7.0,9.480017425074463,8.928682998246387,10.546725163917614,4.656546266316796,8.885471442506669,9.0,True
9.0,8.0,6.0,9.0,5.648736609513932,7.0,7.0,10.0,7.0,3.0672332181042417,3.577999875927863,9.0,True
8.213788835031103,8.0,10.744481788390942,8.841485670964207,10.0,6.727562021690036,10.134900886497848,9.0,10.0,8.206683941176838,8.0,9.0,True
9.0,8.0,6.0,9.0,8.489065499687008,9.455982994180463,7.0,8.725542720037037,7.0,4.984507870069754,8.953946666562576,10.923691340614644,True
8.968478523552415,8.0,7.398602954290317,8.072826379186711,10.0,9.0,5.686023015319989,9.0,6.843576995119797,3.1368699610273985,9.688424379648527,9.0,True
8.880866327030175,8.0,6.904196241981772,8.493284952350105,5.718698064652095,6.674152191618891,5.876547645381333,9.0,6.914305538864176,7.9659692823547585,6.465587073416267,9.0,True
8.307272070312429,8.0,7.843390088922825,8.050919441020994,10.0,9.0,6.8270889177308955,9.0,7.607407798920659,3.998164325754915,9.29632976678858,9.0,True
8.519166274059883,11.297942989198614,10.315931908649342,8.291210777944972,10.0,10.778642537269395,10.751187363655127,9.0,10.0,6.0,10.481113306778688,9.0,True
8.843257402694439,8.0,5.559182589410604,8.360616657182032,7.608717202142339,6.655851275870776,5.192414181930296,9.0,4.443211741631295,7.577528322632585,8.0,10.182970819161831,True
8.381600603224275,8.0,6.588888822665464,8.142011941958366,3.0123312318838105,6.328054744011531,10.458573895176274,9.0,8.008560389340015,2.8575448237540737,6.852922017923187,9.0,True
