,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv,gpsmid.csv,emftriple.csv
amanda.csv,0.66,0.71,0.36,0.17,0.62,0.49,0.64,0.09
