,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.45,0.5,0.24,0.37,0.12,0.95,0.33,0.23
carabiner.csv,1.0,0.76,0.5,0.8,0.8,0.82,0.52,0.83,0.95
continuum-ide.csv,0.5,0.18,0.0,0.32,0.33,0.94,0.14,0.0,0.09
gtad.csv,1.0,0.02,0.0,0.03,0.07,0.06,0.24,0.0,0.14
htmlunit.csv,1.0,0.47,0.0,0.91,0.5,0.53,0.24,0.17,0.68
jsr308-langtools.csv,1.0,0.59,0.3,0.52,1.0,0.71,0.71,0.17,0.27
kaffeine.csv,0.5,1.0,0.9,0.78,1.0,0.94,0.9,1.0,0.82
stemkit.csv,0.0,0.06,0.2,0.06,0.0,0.06,0.1,0.83,0.0
taokgame.csv,0.5,0.1,1.0,0.05,0.17,0.18,0.29,0.0,0.05
