,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.95,1.0,1.0,0.01,1.0,1.0,1.0
jahshaka.csv,0.71,0.18,0.81,0.76,1.02,0.89,0.77
jatlas.csv,0.91,1.0,1.0,0.97,0.0,0.96,1.0
jedit.csv,0.05,0.6,0.74,0.36,0.57,0.65,0.69
open-media-library.csv,0.75,0.58,0.03,0.85,0.44,0.71,0.58
panda3d.csv,0.74,0.73,0.82,1.01,0.83,0.86,0.03
wheat.csv,0.7,0.83,0.69,0.88,0.44,0.04,0.62
