,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.45,0.18,0.46,1.0,0.07,0.54,0.31
jahshaka.csv,0.78,1.0,0.57,1.0,0.0,1.0,0.3
jatlas.csv,0.43,0.0,0.0,1.0,1.0,1.0,0.0
jedit.csv,1.0,0.24,0.45,1.0,0.11,0.59,0.44
open-media-library.csv,0.45,0.36,1.0,0.96,0.14,0.64,0.41
panda3d.csv,0.61,0.6,0.47,0.8,0.07,0.45,0.96
wheat.csv,0.5,0.2,0.49,1.0,0.2,1.0,0.38
