,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.33,0.42,0.33,0.35,0.39,0.35,0.45
jahshaka.csv,0.78,0.89,0.93,0.68,0.92,0.67,0.55
jatlas.csv,0.93,0.0,0.0,0.67,0.8,0.0,0.0
jedit.csv,0.5,0.52,0.43,0.37,0.43,0.55,0.53
open-media-library.csv,0.37,0.79,0.51,0.56,0.54,0.71,0.44
panda3d.csv,0.89,0.8,0.94,0.8,0.93,0.91,0.78
wheat.csv,0.68,0.9,0.42,0.91,0.73,0.52,0.67
