,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.21,0.0,0.0,0.99,0.0,0.0,0.0
jahshaka.csv,0.35,0.85,0.24,0.28,0.0,0.13,0.33
jatlas.csv,0.12,0.0,0.0,0.04,1.0,0.05,0.0
jedit.csv,0.96,0.56,0.51,0.69,0.6,0.49,0.37
open-media-library.csv,0.56,0.49,0.98,0.43,0.75,0.36,0.56
panda3d.csv,0.32,0.32,0.24,0.05,0.23,0.21,0.98
wheat.csv,0.4,0.21,0.59,0.15,0.63,0.97,0.52
