,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.95,1.0,1.0,0.0,1.0,1.0,1.0
jahshaka.csv,0.07,0.0,0.13,0.0,0.19,0.0,0.31
jatlas.csv,0.11,0.0,0.0,0.0,0.0,0.0,0.0
jedit.csv,0.0,0.39,0.59,0.0,0.4,0.38,0.19
open-media-library.csv,0.69,0.18,0.0,0.67,0.39,0.21,0.36
panda3d.csv,0.15,0.04,0.2,0.33,0.23,0.25,0.02
wheat.csv,0.29,0.16,0.61,0.0,0.19,0.0,0.37
