,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.2,0.53,0.29,0.26,1.0,0.61,0.0,0.06,0.07
freedom-erp.csv,0.0,1.0,0.64,0.14,0.19,0.98,0.74,0.0,0.0,0.0
jahshaka.csv,0.03,0.41,0.25,0.17,0.5,1.0,0.56,0.03,0.02,0.07
jmoney.csv,0.0,0.37,0.68,0.25,0.31,1.0,0.7,0.0,0.07,0.11
reaper3d.csv,0.0,0.38,0.46,0.36,0.36,1.0,0.67,0.0,0.06,0.18
sblim.csv,0.03,0.18,0.59,0.49,0.3,1.0,0.66,0.0,0.03,0.25
swtfox.csv,0.04,0.15,0.3,0.32,0.67,0.85,0.48,0.0,0.06,0.05
tart.csv,0.0,0.18,0.37,0.41,0.45,0.88,0.0,0.0,0.19,0.09
