,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.24,0.09,0.37,0.64,0.16,0.1,0.0
flylegacy.csv,0.68,0.67,0.75,0.51,0.52,0.73,0.71
jguard.csv,0.52,0.24,0.43,0.76,0.7,0.67,0.43
mob-sen-plat.csv,0.8,0.79,0.87,0.5,0.73,0.7,0.5
raygina.csv,0.72,0.0,0.68,0.53,0.17,0.3,0.14
upp-mirror.csv,0.56,0.12,0.81,0.63,0.72,0.43,0.43
wishmaster.csv,0.24,0.12,0.44,0.41,0.59,0.57,0.71
