,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.66,0.59,0.73,0.05,0.62,0.43,0.39,0.74,0.52
carabiner.csv,0.82,0.6,0.57,0.84,0.53,0.57,0.9,0.0,0.8
grisbi.csv,0.92,0.93,1.0,0.71,0.88,0.02,0.98,0.84,0.88
jmol.csv,0.49,0.6,0.0,0.71,0.71,0.75,0.6,0.64,0.57
minig.csv,0.64,0.57,0.61,0.55,0.03,0.33,0.67,0.82,0.58
mobicents.csv,0.66,0.02,0.52,0.73,0.81,0.62,0.64,0.74,0.51
x4x.csv,0.02,0.7,0.79,0.51,0.79,0.64,0.71,0.71,0.94
zabbix.csv,1.0,0.79,0.51,0.54,0.57,0.81,0.0,0.83,0.8
zxing.csv,0.69,0.71,0.73,0.54,0.62,0.36,0.7,0.74,0.02
